optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_9,val/train_9,shares/train_9,loss/train_10,val/train_10,shares/train_10,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at
0.0003,10,0.06255779091655359,32.029588949275436,0.0534868948161602,0.048591133952140805,0.0,3.939463058486581e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.939463058486581e-05,-0.014653459750115871,1.0,7042,7042,0.01619345527724088,8.29104910194733,8.174432041414548e-06,0.0013386630453169346,0.0,0.0,0.052938382621230705,64.96666411920027,0.0014745322140780363,0.22109677574851297,0.011409282684326172,0.46735386414961383,0.07981974428350275,0.9182873205705122,0.008836009285666725,1.325433536009355,95.53868353628384,0.002168417733537641,0.32514051899560453,0.01677826409177894,0.6872812931340484,0.11738132767686493,1.3504150613982329,0.012994059435129428,1.949158829899079,2025-04-06 07:59:37.240064
0.0003,11,0.06774032544053804,34.68304662555548,0.025749478489160538,0.01729677803814411,0.0,6.710373554597027e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.710373554597027e-06,-0.016025101020932197,1.0,7714,7714,0.016067070616917,8.226340155861504,,,,,0.06771844594750702,65.65615373849869,0.0014902949333190918,0.21837961673736572,0.0112801194190979,0.4594721992810567,0.07601982355117798,0.8417633771896362,0.008099675178527832,1.2169361511866252,95.86295983134183,0.002175943536056535,0.318850789076951,0.016469829150708444,0.6708642294023208,0.11099679176398458,1.229038318882033,0.011826139547843163,1.776818999223617,2025-04-06 08:00:51.119570
0.0003,12,0.06260586363365382,32.05420218043076,0.031783655285835266,0.029129363223910333,0.0,1.3918557306169532e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3918557306169532e-05,-0.016604963690042496,1.0,8348,8348,0.016021957026737605,8.203241997689654,,,,,0.06259047521939005,66.70140660726108,0.0014706024756798376,0.21738107387836164,0.011202500416682316,0.45438047555776745,0.07542652350205642,0.7770123481750488,0.007476623241717999,1.1233256780184233,96.15437242159066,0.002119968158441191,0.31336881481641654,0.016149125661788312,0.6550187123508863,0.10873451677753604,1.1201133304805764,0.010778033810786427,1.619346294012953,2025-04-06 08:02:11.051302
0.0003,13,0.06257418602561067,32.03798324511266,0.018790392205119133,0.014095665886998177,0.0,4.5489059630199336e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5489059630199336e-06,-0.015041122026741505,1.0,8986,8986,0.01598988703676317,8.186822162822743,,,,,0.0625578205874201,67.5965063061033,0.0014832701001848494,0.21799547331673758,0.011130520275660924,0.4520984888076782,0.07571613788604736,0.7215114661625454,0.006942578724452427,1.043088129588536,96.39228002230777,0.002115135746783783,0.31086045501208426,0.01587206626252236,0.6446901846298106,0.1079731653754439,1.0288717433221308,0.009900082549442524,1.4874384575429622,2025-04-06 08:03:31.019294
0.0003,14,0.05987155362155493,30.654235454236122,0.01755964383482933,0.01602835562080145,0.0,5.337866241461597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.337866241461597e-06,-0.014926788955926895,1.0,9618,9618,0.01590343968475058,8.142561118592297,,,,,0.05986521033111974,68.613725233078,0.001461474100748698,0.21732432047526043,0.011005798975626627,0.45112821261088054,0.07471122741699218,0.673410701751709,0.006479740142822266,0.9735489209493001,96.60803123965427,0.002057753534026301,0.3059923458504914,0.015496149897748307,0.6351879060487243,0.10519547678595338,0.9481613465957583,0.009123465254453627,1.3707555485277723,2025-04-06 08:04:54.584919
0.0003,15,0.05823686051994877,29.81727258621377,0.01453221682459116,0.008336704317480325,0.0,2.959349376396858e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.959349376396858e-06,-0.015223068743944168,1.0,10296,10296,0.01587012465464441,8.125503823177938,,,,,0.05822676571433166,69.65207324922085,0.0014591068029403687,0.21562328934669495,0.010938465595245361,0.45006386935710907,0.07402139902114868,0.6313225328922272,0.006074756383895874,0.9127021133899689,96.80045971308145,0.0020278249118261846,0.2996670818243064,0.015201966700787628,0.6254858961359594,0.10287520528970004,0.8773940036577188,0.008442522715756705,1.2684472986342628,2025-04-06 08:06:20.511280
0.0003,16,0.06255241684856234,32.02683742646392,0.010707993991672993,0.009560870192945003,0.0,2.7125910946779188e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7125910946779188e-06,-0.01583025176078081,1.0,10910,10910,0.015818007350882807,8.098819763651997,,,,,0.06253765667492313,70.21729881623212,0.0014517728020163143,0.21655915765201345,0.010904354207655963,0.44854068756103516,0.07344130908741671,0.5941859133103314,0.00571741777307847,0.8590137537787942,96.94891203119647,0.002004460382908188,0.2990028821772564,0.015055624392527334,0.6192994090327302,0.10140236977353473,0.8203915389918526,0.00789402956354748,1.1860389142374166,2025-04-06 08:07:40.507041
0.0003,17,0.05992249031911897,30.680315043388912,0.007286091335117817,0.005309890955686569,0.0,2.0250780835340264e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0250780835340264e-06,-0.015513700060546398,1.0,11524,11524,0.01573278306770731,8.055184930666142,,,,,0.05990021781162547,70.91598970360226,0.0014493332968817817,0.21656873491075304,0.010866959889729818,0.44726962513393825,0.07412983311547174,0.5611755847930908,0.005399783452351888,0.8112907674577501,97.08648612752314,0.001984188299563743,0.29649022125259894,0.01487725060303308,0.6123278605758895,0.10148803730248122,0.7682691288076545,0.007392493617158965,1.110685617861066,2025-04-06 08:09:04.033383
0.0003,18,0.058181455806750805,29.788905373056412,0.005498632322996855,0.005098607949912548,0.0,1.8731613181444117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8731613181444117e-06,-0.014759444631636143,1.0,12188,12188,0.015695715881735215,8.03620653144843,,,,,0.05816954336370909,71.67118061216254,0.001443649593152498,0.2173567947588469,0.010850354244834498,0.44577908515930176,0.07359440703141062,0.5316400276987177,0.005115584323280736,0.7685912533810264,97.2134875649417,0.0019581400860619776,0.2948188083964533,0.014717223414573306,0.604646654090289,0.09982351261562042,0.721106876994071,0.006938685657904043,1.0425032155867666,2025-04-06 08:10:30.036672
0.0003,19,0.058221728675448454,29.80952508182961,0.004527726210653782,0.002978098881430924,0.0,1.6323311456289957e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6323311456289957e-06,-0.014776099659502506,1.0,12848,12848,0.015658341131428024,8.017070659291148,,,,,0.058206741689542915,72.34977543354034,0.0014381647109985352,0.217364501953125,0.010802459716796876,0.4433964371681213,0.07388129234313964,0.5050580263137817,0.004859805107116699,0.7301616907119751,97.32707820768628,0.0019346621114458876,0.29240521832164806,0.014531791362059553,0.5964701266683599,0.09938865150443146,0.67941913754266,0.006537554939184903,0.9822353082693375,2025-04-06 08:11:55.974641
0.0003,20,0.0599199368804504,30.679007682790605,0.003851981833577156,0.0031981934327632187,0.0,1.5514541473748977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5514541473748977e-06,-0.015232819505035878,1.0,13452,13452,0.015582320082826189,7.978147882407009,1.4762281284674827e-06,0.0008770520216785371,0.0,0.0,0.05335707368679523,72.84884358587719,0.0014264583587646484,0.21680016744704472,0.010788179579235259,0.44147348403930664,0.07416805766877674,0.6378500688643682,0.008820897056942894,1.0218013581775485,96.7936940001095,0.001895324168315708,0.2880607026013241,0.014334170614249343,0.5865823974664583,0.09854652353007019,0.8475064440909752,0.011720257570454006,1.3576615232725595,2025-04-06 08:13:29.747894
0.0003,21,0.06262242831321413,32.062683296365634,0.002361528342589736,0.001934872567653656,0.0,1.3649468655785312e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3649468655785312e-06,-0.014019025675952434,1.0,14120,14120,0.015525841005954239,7.94923059504857,,,,,0.06261261560762885,73.13919964703646,0.0014139088717373934,0.21583481268449264,0.010720675641840155,0.43927590413527057,0.071821852163835,0.6088568839159879,0.008419947190718218,0.9779697223143144,96.90710814473732,0.0018733841852453326,0.2859742468492099,0.014204553492821148,0.5820265706057502,0.09521443388218102,0.80671596324619,0.011156161633182012,1.2957787082707308,2025-04-06 08:14:49.685837
0.0003,22,0.05586781976557436,28.604323719974072,0.0022358770947903395,0.0019364837324246764,0.0,1.3793850484944414e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3793850484944414e-06,-0.015290426090359688,1.0,14758,14758,0.015448283525906197,7.909521165263973,,,,,0.05585756956868342,73.82103183995123,0.001417647237363069,0.2162565563036048,0.010710011357846468,0.439044247502866,0.07265211188274881,0.582384845484858,0.008053862530252209,0.9354492996049963,97.0218710276718,0.001863192426304425,0.28422273695748784,0.014076006725545747,0.5770292462047552,0.09548702125650801,0.765419636636981,0.010585070300546,1.229446934526374,2025-04-06 08:16:19.258555
0.0003,23,0.05821194078753038,29.804513683215553,0.0017580020939931273,0.0014914004830643534,0.0,1.4770316056456068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4770316056456068e-06,-0.016189499571919442,1.0,15392,15392,0.015402270940074916,7.885962721318357,,,,,0.058203368161023686,74.29693661133449,0.001410384972890218,0.21671855449676514,0.010640700658162435,0.4378061791261037,0.07281529903411865,0.5581188102563223,0.007718284924825032,0.8964722454547882,97.12190837913035,0.0018436733244187207,0.28329727380282543,0.013909660364841276,0.5723058521152511,0.09518620953190952,0.7295800665099609,0.010089441038925973,1.1718800163048788,2025-04-06 08:17:45.209397
0.0003,24,0.055874380562018655,28.60768284775355,0.0017995733069255948,0.0015160238137468696,0.0,1.4453823951043887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4453823951043887e-06,-0.015755205787718295,1.0,16020,16020,0.015327619796819727,7.8477413359717,,,,,0.05585579561475785,74.87759147644043,0.0013976287841796875,0.2167525577545166,0.010611038208007812,0.43772521018981936,0.0726523494720459,0.5357940578460694,0.007409553527832031,0.8606133556365967,97.21768253093552,0.0018146180820897515,0.2814217302138656,0.013776892705667598,0.5683226407383886,0.0943296308320557,0.6956508027375601,0.009620229608899696,1.11738150680884,2025-04-06 08:19:14.750699
0.0003,25,0.05819344595715534,29.795044330063533,0.001191822113469243,0.0011360869510099291,0.0,1.4236850120141754e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4236850120141754e-06,-0.014683905243873595,1.0,16650,16650,0.015286270081245345,7.826570281597617,,,,,0.05817817671940206,75.27610575235806,0.0013971420434805064,0.21746682203733003,0.010556541956388034,0.43748555733607364,0.07342053376711331,0.515186594082759,0.007124570699838491,0.827512841958266,97.29836872488508,0.0018058803699917399,0.28108742906581985,0.013644891715193263,0.5654733416940039,0.09490097446266553,0.6659060626500558,0.009208886405998531,1.0696043427952,2025-04-06 08:20:40.771055
0.0003,26,0.05236101382421078,26.80883907799592,0.0012511014938354492,0.0010289245285093785,0.0,1.396649736307154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396649736307154e-06,-0.014218712411820888,1.0,17320,17320,0.015217815473428419,7.7915215223953505,,,,,0.05234907928849662,76.00072925179093,0.0014216988175003618,0.21757350144562898,0.010486894183688693,0.4367967093432391,0.07327733216462312,0.49610560911673085,0.006860697710955584,0.796864218182034,97.38674526837455,0.0018217538430395314,0.2787969980161011,0.0134378249074396,0.5597079170904387,0.09389822738486127,0.6357058814685567,0.008791244859330182,1.0210956314968185,2025-04-06 08:22:16.329218
0.0003,27,0.05819863412016809,29.797700669526062,0.0011155569227412343,0.0009378141257911921,0.0,1.4030249076313339e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4030249076313339e-06,-0.013772154413163661,1.0,17936,17936,0.01517213116932879,7.768131158696341,,,,,0.058185703061550846,76.33125704526901,0.001422013555254255,0.21810863699231828,0.010507140840802873,0.43604583399636404,0.07323725734438215,0.4783875516482762,0.006615672792707171,0.7684047818183899,97.45578673853817,0.001815553092463561,0.2784697859744476,0.01341497201344119,0.5567206862710969,0.09350645259881253,0.6107803934652405,0.008446547610707528,0.981059338526999,2025-04-06 08:23:42.340043
0.0003,28,0.052337296088383875,26.796695597252544,0.0010418910533189774,0.0009377053356729448,0.0,1.3546589798352216e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3546589798352216e-06,-0.01324146743863821,1.0,18596,18596,0.015104863801174455,7.733690266201321,,,,,0.052315682377617086,76.96948306313877,0.0014266556706921808,0.21865794576447586,0.010481267139829439,0.4360071461776207,0.07499221275592673,0.461891429177646,0.006387546144682786,0.7419080652039627,97.52696141140638,0.0018076955568069066,0.2770584417382185,0.013280667807659073,0.5524585904452636,0.0950228085118259,0.5852562054069568,0.008093570874771727,0.9400613901304717,2025-04-06 08:25:17.962249
