optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/gard_max,optim/gard_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-backward,timing/train-forward-stats,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-backward,timing_pct/train-forward-stats,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at,loss/valid_snapshot_0100,loss/valid_snapshot_0200
0.0003,12,0.6938472692057454,8.326167230468943,0,0.5020211104835782,0.5020211104835782,0.0,0.031076477507927587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567757695913315,0.001787424087524414,0.007936507936507936,0.3253116674721241,1.0314547181129456,0.03968253968253968,0.4796033501625061,0.6663081248601278,0.011904761904761904,0.03451709012286021,-1.7242103723379283,0.051587301587301584,0.0,0.0,0.0,0.007933356857392937,0.09336846965431635,0.8888888888888888,968,968,0.33838847738973993,4.060661728676879,,,,,0.6933670107128593,13.910823088425856,0.008131577418400692,0.24005515758807844,0.016334698750422552,0.04694788272564228,1.4462223236377423,0.0037320210383488582,0.35726279478806716,86.78258297522999,0.050728794949524356,1.49758260166162,0.10190391615744011,0.29288739121762286,9.022248935517489,0.023282189944266143,2.228781714466216,2025-04-13 11:23:42.952613,,
0.0003,13,88.33221915681608,1059.9866298817929,0,0.6087719173658461,0.6087719173658461,0.0,0.032852918796596076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36785075813531876,0.09226608276367188,0.015873015873015872,0.279866532733043,0.7858813669946458,0.03571428571428571,0.12319334782660007,-2.0,0.015873015873015872,0.06626719050109386,-0.1963654125438017,0.06746031746031746,0.0,0.0,0.0,0.012245036251501206,0.10293632468909299,0.8650793650793651,968,968,0.33799867114866555,4.055984053783987,,,,,81.86578828008238,12.917249066489083,0.008337787219456263,0.2372770139149257,0.016362854412623813,0.04667215687888009,1.3429207290921892,0.0034654481070382254,0.33174402373177664,86.66950646847955,0.055943173320407505,1.5920326058952938,0.10978812199547885,0.31315388664160215,9.010453868127335,0.023251752411302284,2.225867958626851,2025-04-13 11:23:43.225665,,
0.0003,14,84.59758598267908,1015.1710317921489,0,0.4515322269428344,0.4515322269428344,0.0,0.014856115005733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11552345007658005,1.5640439987182617,0.01984126984126984,0.10121220420114696,1.0865387097001076,0.031746031746031744,0.06367474297682445,-2.0,0.011904761904761904,0.029452399600164166,-1.692138944353376,0.05555555555555555,0.0,0.0,0.0,0.007896703273594917,0.0972901827378853,0.8809523809523809,968,968,0.3375979324640786,4.051175189568943,,,,,75.3427180571107,12.056137164433798,0.008248678843180339,0.23589620590209961,0.016365941365559897,0.04718813896179199,1.2533926804860434,0.003234418233235677,0.30962775548299154,86.5474360616208,0.05921482105222234,1.6934289581342636,0.11748624328052351,0.33875240462073336,8.99773463049878,0.0232189300287089,2.2227259034196534,2025-04-13 11:23:43.518859,,
0.0003,15,0.6933362443672776,8.320034932407331,0,0.4451346205813544,0.4451346205813544,0.0,0.02082971055504112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620280809700489,0.8039111375808716,0.01984126984126984,0.1716548264026642,0.8705514252185822,0.03968253968253968,0.6390912532806396,1.9994622468948364,0.003968253968253968,0.015901167601854962,0.40670468590476294,0.04365079365079365,0.0,0.0,0.0,0.008481752367483246,0.10243604216310713,0.8928571428571429,1098,1098,0.33980072222547447,4.077608666705694,0.0034679916788388585,0.29615724086761475,0.1865536868572235,0.20758183300495148,0.5529235450749463,13.179212838411331,0.008391022682189941,0.23533079028129578,0.01637376844882965,0.04740707576274872,1.560333862900734,0.003972351551055908,0.383040189743042,85.39043312316853,0.05436690870415455,1.524749494201181,0.10608851961393582,0.30715876449658674,10.10967695896937,0.025737562904632687,2.4817877079685453,2025-04-13 11:24:21.515143,,
0.0003,16,86.34129758406182,1036.095571008742,0,0.5235674139999208,0.5235674139999208,0.0,0.02300927189311811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518948395337378,-0.6070544038500104,0.027777777777777776,0.1425853230059147,-1.511982250213623,0.03968253968253968,0.17804324254393578,-0.6668458382288615,0.023809523809523808,0.01838276437483728,-1.3738409280776978,0.03968253968253968,0.0,0.0,0.0,0.008329085163670043,0.10357220178325427,0.8690476190476191,1134,1134,0.3408753185243049,4.090503822291659,,,,,78.80510226814197,12.40404382873984,0.00815420992234174,0.23398592892815084,0.016397335950066063,0.04655086292940028,1.4685495180242203,0.003738683812758502,0.3614399853874655,85.29300993985905,0.05607019110546377,1.608940151889438,0.11275178945560677,0.3200970553822169,10.098078527245919,0.025708035218704746,2.4853430616624594,2025-04-13 11:24:21.797637,,
0.0003,17,0.6933640251060917,8.320368301273101,0,0.44499094003722783,0.44499094003722783,0.0,0.013156526300701358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02475543227046728,1.4344246983528137,0.015873015873015872,0.0766830975189805,-0.6288333882888159,0.047619047619047616,0.11783253649870555,2.2226351499557495,0.011904761904761904,0.019693374480332503,-0.03322537378831343,0.04365079365079365,0.0,0.0,0.0,0.007775229443837931,0.0763970324853519,0.8809523809523809,1266,1266,0.34302851284172564,4.116342154100708,,,,,0.6926402808672404,13.38298257191976,0.008127133051554361,0.233724315961202,0.016375925805833604,0.047166811095343694,1.3869634336895413,0.0035309791564941406,0.341359986199273,86.78846609761382,0.052704351031254676,1.5156991173662555,0.10619766363580903,0.30587838339485596,8.994439639782602,0.022898353425174746,2.213715024295046,2025-04-13 11:24:52.135062,,
0.0003,18,84.08989789537497,1009.0787747444997,0,0.41615229845046997,0.41615229845046997,0.0,0.013985380652316269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804249780252576,-0.1571810245513916,0.01984126984126984,0.09320311904108773,0.1314203937848409,0.023809523809523808,0.09821060051520665,2.111048698425293,0.011904761904761904,0.01147540692049502,1.0642985430630771,0.04365079365079365,0.0,0.0,0.0,0.00970935401412359,0.11190725088382082,0.9007936507936508,1268,1268,0.34323426157867537,4.118811138944104,,,,,74.27058558661112,12.678660719018234,0.008220622414036802,0.23275499594838997,0.016315773913734836,0.04790892099079333,1.313965358232197,0.003345138148257607,0.32339367113615336,86.69427151861188,0.0562110531552799,1.5915344107122416,0.111564160052951,0.3275940667229376,8.984645307351757,0.02287341867720299,2.211304439342182,2025-04-13 11:24:52.433998,,
0.0003,19,0.6931182892328777,8.317419470794531,0,0.5057650350389027,0.5057650350389027,0.0,0.024169776233888808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013929782435297966,2.686104655265808,0.007936507936507936,0.19547051850419778,-0.6762842031625601,0.051587301587301584,0.12091215420514345,-0.4165790379047394,0.015873015873015872,0.03300544419537552,-0.7408212314952504,0.04365079365079365,0.0,0.0,0.0,0.012049994909682789,0.12038736199741965,0.8809523809523809,1398,1398,0.3444698475274642,4.13363817032957,,,,,0.692394747397488,13.546197366714477,0.00824735164642334,0.23276644945144653,0.016378748416900634,0.04826500415802002,1.2482670903205872,0.0031778812408447266,0.3072239875793457,87.90224805529516,0.0535176574353268,1.5104382155915652,0.10628287534886754,0.3131972459558116,8.100094841541116,0.02062149971396399,1.9935985305436739,2025-04-13 11:25:22.778629,,
0.0003,20,92.26593591693587,1107.1912310032305,0,0.5206781178712845,0.5206781178712845,0.0,0.019922288312088875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010461370460689068,2.7419493198394775,0.015873015873015872,0.09345758156004277,-0.2643413679166274,0.0873015873015873,0.059425968676805496,-1.0002688765525818,0.007936507936507936,0.01614265964151575,0.37914050542391264,0.051587301587301584,0.0,0.0,0.0,0.01229288079444831,0.14699158849309407,0.8373015873015873,1400,1400,0.34468451992269955,4.136214239072395,0.01022357991152123,0.41326820850372314,0.20200228691101074,0.19679369032382965,2.6528480630363105,12.901157481329781,0.008243163426717123,0.23096609115600586,0.016286236899239675,0.04840775898524693,1.480603365671067,0.0037538778214227585,0.364868992850894,85.69756309647259,0.05475625104940677,1.5342213439865144,0.10818337938254763,0.3215546346132533,9.835094295536607,0.02493560612087552,2.423691925042355,2025-04-13 11:25:30.709688,,
0.0003,21,85.70081516609812,1028.4097819931776,0,0.3735196711052032,0.3735196711052032,0.0,0.014829119157400868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561247980222106,-0.31436171134312946,0.023809523809523808,0.043742416387734316,1.1182399640480678,0.047619047619047616,0.044924997724592686,2.1668419539928436,0.015873015873015872,0.011135325374198146,-0.9843205511569977,0.06349206349206349,0.0,0.0,0.0,0.01176362153943454,0.12993073797671595,0.8492063492063492,1440,1440,0.34639565031659064,4.156747803799088,,,,,77.37249493584822,12.314800728451122,0.008360104127363726,0.22990947419946844,0.01626919616352428,0.04788633910092441,1.4133032126860186,0.0035832470113580876,0.34901492162184283,85.6197692478739,0.05812438236368506,1.5984664764717096,0.11311306224802735,0.3329366032281594,9.826118799299095,0.024912849914153684,2.4265579047729684,2025-04-13 11:25:30.996898,,
0.0003,22,0.6937351031314489,8.324821237577387,0,0.48577038163230535,0.48577038163230535,0.0,0.019577430539010537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022005484253168107,0.05524764060974121,0.01984126984126984,0.11173757450887933,0.23795440793037415,0.047619047619047616,0.05070648156106472,-0.4165790379047394,0.015873015873015872,0.014567013401326469,0.283202973279086,0.04365079365079365,0.0,0.0,0.0,0.014179868928410791,0.14577858515761116,0.873015873015873,1576,1576,0.34860810823928534,4.183297298871424,,,,,0.6931159657276109,13.084910734840062,0.008458479591037916,0.22904534961866296,0.016221450722735863,0.04794649455858314,1.3518552469170613,0.003427453663038171,0.33384035981219745,86.7946796715796,0.05610668971993588,1.5193009836501419,0.10759994071181425,0.318040268834062,8.967110704553434,0.02273494629050034,2.214426042219288,2025-04-13 11:26:01.310398,,
0.0003,23,82.22160155929114,986.6592187114937,0,0.4827859572001866,0.4827859572001866,0.0,0.01930100785657054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03263039141893387,-1.1549694538116455,0.003968253968253968,0.06117682243980791,0.6413710791131725,0.09126984126984126,0.07925309520214796,0.9997263252735138,0.015873015873015872,0.015907544642686844,-0.25115531141107733,0.04365079365079365,0.0,0.0,0.0,0.013766015919161514,0.12448251807074032,0.8452380952380952,1576,1576,0.34833062096854017,4.179967451622482,,,,,73.21131279413648,12.539744873841604,0.00863488515218099,0.22856604059537253,0.016258259614308674,0.04828772942225138,1.2955279449621837,0.0032846430937449136,0.3199303448200226,86.7188171839784,0.05971469391523853,1.580652308979844,0.11243426859217792,0.33393659957789873,8.959245355164308,0.02271500471714305,2.212483695894781,2025-04-13 11:26:01.613413,,
0.0003,24,0.6938065791954308,8.32567895034517,0,0.5468436238311586,0.5468436238311586,0.0,0.027797802307066462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017502351896837354,0.4563397169113159,0.015873015873015872,0.08553805823127429,0.8016796310742696,0.09523809523809523,0.4261019779369235,-0.5000048279762268,0.015873015873015872,0.02664957372829891,-0.12508496871361366,0.051587301587301584,0.0,0.0,0.0,0.013677636584366002,0.12510693731947223,0.8214285714285714,1714,1714,0.35063971442063546,4.2076765730476255,,,,,0.6932075596284383,13.239375171661377,0.008690738677978515,0.22747222900390626,0.01630939483642578,0.048346328735351565,1.2437068271636962,0.003153257369995117,0.3071331310272217,87.7117446072569,0.057576724089132704,1.5070187072227486,0.10805082989516789,0.3202995517750652,8.239640781838709,0.020890540643486822,2.034777502698891,2025-04-13 11:26:31.921683,,
0.0003,25,84.74026183934055,1016.8831420720866,0,0.4229181245678947,0.4229181245678947,0.0,0.016991364969206706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01863576453179121,-0.9472411870956421,0.01984126984126984,0.03769834895307819,0.6557585159937541,0.05952380952380952,0.10982433217577636,0.24985814094543457,0.015873015873015872,0.017288170013731965,-0.7176316897074382,0.05952380952380952,0.0,0.0,0.0,0.013730282584826151,0.15213884784022408,0.8452380952380952,1714,1714,0.3503932121407512,4.204718545689015,0.008305157517531404,0.3577045798301697,0.23192326724529266,0.13963861763477325,2.620607801034612,12.730188488960266,0.008630459125225361,0.2270259031882653,0.0162889498930711,0.04816854000091553,1.4333517092924852,0.003564742895273062,0.3551196501805232,85.88515373014133,0.058226027790121176,1.531646967596538,0.10989459950904795,0.3249726008788246,9.67021281803506,0.024049800349339637,2.395843273626482,2025-04-13 11:26:39.948649,,
0.0003,26,84.5001141629172,1014.0013699550063,0,0.37781451642513275,0.37781451642513275,0.0,0.017348116552013727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008604728728338765,-0.7631532351175944,0.011904761904761904,0.013913710897143643,0.07731127738952637,0.051587301587301584,0.21850611216255597,1.1427718911852156,0.027777777777777776,0.008099538512760773,0.5881690502166748,0.03968253968253968,0.0,0.0,0.0,0.011664360149265968,0.1417278471874864,0.8690476190476191,1754,1754,0.3516440978844011,4.219729174612813,,,,,77.54176082767194,12.258717651720401,0.00865961887218334,0.22649313785411693,0.016288571887546115,0.0475869443681505,1.380264608948319,0.003432715380633319,0.3425075213114421,85.82161567872987,0.060624814428978706,1.58564766585171,0.11403407731575921,0.3331519534812228,9.66304487708718,0.024031973694233263,2.3978485920131867,2025-04-13 11:26:40.234840,,
0.0003,27,0.6937198535321824,8.324638242386188,0,0.33070495298930574,0.33070495298930574,0.0,0.015040878095619735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017738649621605873,2.6585240364074707,0.003968253968253968,0.016333742532879114,0.9518576562404633,0.031746031746031744,0.0918009248229542,0.571415551006794,0.027777777777777776,0.022295691043836996,-1.1936244666576385,0.047619047619047616,0.0,0.0,0.0,0.012195259016672415,0.14469209027343563,0.8888888888888888,1870,1870,0.3494207853263714,4.193049423916457,,,,,0.6930760540481767,12.893359737736839,0.008721130234854562,0.22575914859771729,0.016339327607836043,0.04777417864118304,1.330969444343022,0.0033101184027535574,0.3302751098360334,86.78593420612133,0.058702421258739854,1.5195976080064417,0.10998093899416982,0.32157207617793376,8.958830667621367,0.02228059433376721,2.2231004590879992,2025-04-13 11:27:10.549628,,
0.0003,28,89.4406874148931,1073.2882489787173,0,0.38133766253789264,0.38133766253789264,0.0,0.016291436561871143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010447119362652302,2.60554838180542,0.003968253968253968,0.012105090119543352,0.7686225090708051,0.05555555555555555,0.10466191750019789,0.4385621666908264,0.03968253968253968,0.027052614837884903,-0.6284665380205426,0.05555555555555555,0.0,0.0,0.0,0.011737877599230395,0.14367047931666665,0.8452380952380952,1876,1876,0.35032358090622173,4.203882970874661,,,,,80.95325907135766,12.448805735029023,0.008648296882366312,0.22501066635394917,0.01629369834373737,0.04776139094911773,1.285073946262228,0.0031959763888655037,0.3188863129451357,86.72904011405691,0.06025144123813195,1.567616968541026,0.1135158542384505,0.3327599762731399,8.95292546186129,0.02226590809860114,2.2216351042751574,2025-04-13 11:27:10.825935,,
