optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/grad_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-forward,timing/train-forward-stats,timing/train-backward,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-forward,timing_pct/train-forward-stats,timing_pct/train-backward,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at
0.0003,10,149.40837645047245,1195.2670116037796,1.016475562209962e-05,3.5090285232614384e-06,0.0,1.5538959008409847e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5538959008409847e-13,0.03906204458326101,1.0,942,942,5.417610059402159,43.34088047521727,7.174256327902028e-13,,,,4.339498325197526,0.5710196061567827,0.004404544830322266,0.058082992380315605,0.019647208127108486,0.14947759021412244,0.026680014350197533,1.4919541098854758,0.002687324177135121,0.02974456006830389,24.26052100527827,0.1871328956529453,2.4677325287937077,0.8347375472286621,6.350752545285471,1.133535594198799,63.38763788760302,0.11417451160070702,1.2637746159447993,2025-03-31 09:44:29.570937
0.0003,11,167.51063402263216,1340.0850721810573,7.925064892333467e-06,3.084295236988055e-06,0.0,1.2291556661381264e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2291556661381264e-13,-0.04687541048042476,1.0,1308,1308,5.618693947989806,44.94955158391845,,,,,164.68917857703786,0.5234746734301249,0.004314541816711426,0.05738590161005656,0.019375920295715332,0.14630500475565592,0.025576651096343994,1.3676246007283528,0.002463380495707194,0.02836453914642334,24.069062111202385,0.19838013229434512,2.6385704987581806,0.8908935861278693,6.727019329453183,1.1760178653659583,62.88258655197961,0.1132648075716606,1.304185071643251,2025-03-31 09:44:29.779172
0.0003,12,165.07341599032813,1320.587327922625,9.75398415903328e-06,3.993164994220422e-06,0.0,1.6334156249797616e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6334156249797616e-13,-0.007812934229150414,1.0,1320,1320,5.629515280023377,45.03612224018702,,,,,162.1161308401507,0.4832491324498103,0.004261603722205529,0.05688595771789551,0.019323954215416543,0.1435539355644813,0.02564703501187838,1.2624227083646333,0.002273889688345102,0.02618265151977539,23.878285475166376,0.21057418095090713,2.8108465110534437,0.9548343996513717,7.093280927614149,1.2673109771187896,62.37877690094807,0.11235734007857867,1.293736057665717,2025-03-31 09:44:29.990125
0.0003,13,174.99234411832197,1399.9387529465757,1.0441392078064382e-05,3.1129788791162127e-06,0.0,1.2848055952474624e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2848055952474624e-13,0.0703120562247932,1.0,1330,1330,5.633600251551718,45.06880201241374,,,,,172.22636434794882,0.44875880650111605,0.004179341452462333,0.056190388543265204,0.019117559705461775,0.1408520085471017,0.025760565485273088,1.1722496577671595,0.002111468996320452,0.02431246212550572,23.699550670781733,0.22071659227234183,2.9674893087334104,1.0096238076614985,7.438582296958481,1.3604776771192402,61.908066784624204,0.11150949183201544,1.2839735281572722,2025-03-31 09:44:30.189728
0.0003,14,166.64522168833264,1333.1617735066611,9.647907063481398e-06,3.7466830625214037e-06,0.0,1.5284995491526843e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5284995491526843e-13,-0.09375040838494897,1.0,1340,1340,5.636733412540909,45.093867300327275,,,,,163.76643304765437,0.41888101895650226,0.00414126714070638,0.055867973963419595,0.018993425369262695,0.13876957893371583,0.025598414738972983,1.0940996805826824,0.0019707043965657553,0.022691631317138673,23.51923869219567,0.2325229503429332,3.1368626302723084,1.0664386415859097,7.791603587787461,1.4373298198539302,61.43126657966631,0.11065067405072007,1.2740846901886156,2025-03-31 09:44:30.395974
0.0003,15,172.98573378408508,1383.8858702726807,6.891358680150006e-06,2.300143894018447e-06,0.0,9.466039063710241e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466039063710241e-14,-0.015625410014763474,1.0,1344,1344,5.615584594678635,44.92467675742908,,,,,169.83007594526677,0.39273102581501007,0.004078537225723267,0.05532929301261902,0.01888956129550934,0.13680875301361084,0.02558887004852295,1.0257184505462646,0.0018475353717803955,0.021273404359817505,23.345357560234056,0.242443055421051,3.2889739899056964,1.1228640815542343,8.132408815536024,1.5211183386943894,60.97242746339854,0.10982420798022122,1.2645683652641035,2025-03-31 09:44:30.597158
0.0003,16,173.70483138491247,1389.6386510792997,6.89136095388676e-06,3.0271628688183227e-06,0.0,1.0867695632299501e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867695632299501e-13,-0.15625036973506212,1.0,1356,1356,5.627955996920472,45.02364797536378,,,,,170.9638412106004,0.3696676422567928,0.004027030047248392,0.054882147732902974,0.01885020031648524,0.1349012711468865,0.025619240368113798,0.9653820711023667,0.0017388568204991957,0.020022027632769418,23.175331358680204,0.25246395699278473,3.4406905392669485,1.1817632613042595,8.457277029847505,1.6061513571228963,60.52206584525645,0.109013011672729,1.2552278636812608,2025-03-31 09:44:30.795988
0.0003,17,159.55469435403148,1276.4375548322519,1.3241998203739058e-05,4.3180584654578524e-06,0.0,2.0189405702808472e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0189405702808472e-13,-4.761386662721634e-07,1.0,1366,1366,5.629434517255221,45.035476138041766,,,,,151.8779433780571,0.34915783670213485,0.0040187835693359375,0.054695076412624784,0.018954422738817003,0.13368292649586996,0.025953743192884658,0.9117497338189019,0.001642253663804796,0.018909692764282227,22.98958897357129,0.26460864606511075,3.60128627637539,1.2480154881027534,8.802080921202482,1.7089029312818749,60.03231038786942,0.10813085874805153,1.2450703337305487,2025-03-31 09:44:31.019314
0.0003,18,144.9110005527916,1159.2880044223327,1.6539275748073123e-05,4.158954121535885e-06,0.0,1.671163207817017e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671163207817017e-13,-0.015625394182279706,1.0,1378,1378,5.632895776341337,45.0631662107307,,,,,142.83541722759233,0.33083098813107137,0.004044357099031147,0.05528468834726434,0.019103778036017167,0.13282922694557592,0.026175373478939657,0.8637629057231703,0.0015558192604466488,0.017914445776688426,22.79231880227943,0.27863253340360955,3.8087914581819278,1.3161384965315845,9.151156316724588,1.8033542402920102,59.50820879278063,0.10718684118181063,1.2342004647601588,2025-03-31 09:44:31.258085
0.0003,19,153.96584979185235,1231.7267983348188,5.828666871821042e-06,1.9758865361652056e-06,0.0,1.0838552277903091e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0838552277903091e-13,-4.346948117017746e-07,1.0,1386,1386,5.624656654662534,44.99725323730027,,,,,151.4819774928868,0.3143466114997864,0.004013156890869141,0.05532708168029785,0.019107365608215333,0.132097065448761,0.02610194683074951,0.8205747604370117,0.0014780282974243164,0.017018723487854003,22.613802749204947,0.28870277270919154,3.9801787772993267,1.3745661035109251,9.502939979390003,1.8777703505229904,59.0313847665296,0.10632798049333969,1.2243111327377971,2025-03-31 09:44:31.479468
0.0003,20,165.72749700569227,1325.8199760455382,8.90757110028062e-06,3.473920008545406e-06,0.0,1.427469253911795e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.427469253911795e-13,-0.07031291723251343,1.0,1392,1392,5.611559197391039,44.892473579128314,1.7050433981369295e-12,3.814697265625e-06,0.0,0.0,4.091323221011675,0.29941339719863164,0.003971974054972331,0.055057741346813384,0.0190579096476237,0.13113237562633695,0.026076089768182664,1.1306615329924083,0.0020850499471028647,0.029298362277802966,17.646237273373142,0.23409238622420642,3.244884753427847,1.123197554695164,7.728421761262493,1.536821236178245,66.63670321279477,0.12288456841830128,1.7267532770401843,2025-03-31 09:44:39.311949
0.0003,21,134.72496750264747,1077.7997400211798,9.483897883910686e-06,3.3347647170511282e-06,0.0,1.0560996521746802e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0560996521746802e-13,0.09374957857653499,1.0,1780,1780,5.7218603010560765,45.77488240844861,,,,,132.25037147395346,0.2858240604400635,0.003984505479986017,0.055210081013766205,0.019303202629089355,0.13142153349789706,0.02567900310863148,1.0792678269472988,0.00199027494950728,0.028519847176291725,17.522310081594135,0.24426824122025467,3.38462814384378,1.1833737912546174,8.05673552395585,1.574258518536226,66.16400836144615,0.12201287309123753,1.748395866090683,2025-03-31 09:44:39.566875
0.0003,22,153.26557347097247,1226.1245877677798,1.3827278053213377e-05,5.124440766564994e-06,0.0,1.7599810497870294e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7599810497870294e-13,-0.023437899304553866,1.0,1788,1788,5.714302649968565,45.71442119974852,,,,,150.4516068283901,0.27341845761174743,0.003978521927543308,0.05521018608756687,0.019313086634096893,0.13089039014733356,0.025757862173992653,1.0323431388191555,0.0019037412560504415,0.02727985382080078,17.414127194165868,0.25339359857481847,3.516358081090822,1.230057948888298,8.33645951494728,1.640551300378863,65.7503333331978,0.12125001606409146,1.7374644287850223,2025-03-31 09:44:39.793564
0.0003,23,143.46106807728773,1147.6885446183019,8.759687261772342e-06,3.265564860299719e-06,0.0,9.300893388797249e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300893388797249e-14,-0.03906286810524762,1.0,1798,1798,5.711241682287456,45.68993345829965,,,,,141.26590794510514,0.26204657554626465,0.0039780835310618086,0.05547021826108297,0.01937707265218099,0.13065287470817566,0.025834083557128906,0.9893288413683573,0.0018244187037150066,0.026143193244934082,17.300734550448965,0.26263944509460735,3.6622326378046157,1.279305366312489,8.625912011508579,1.705621995349953,65.31707438624899,0.12045104438418774,1.726015482892054,2025-03-31 09:44:40.033024
0.0003,24,151.01004500450045,1208.0803600360036,8.441918907919899e-06,2.6773928493124626e-06,0.0,8.690270725253413e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.690270725253413e-14,-0.015625390224158764,1.0,1810,1810,5.715735469113164,45.72588375290531,,,,,148.42627881876248,0.2515839385986328,0.003981590270996094,0.055476503372192384,0.01934734344482422,0.13029348373413085,0.026045703887939455,0.9497556877136231,0.0017514419555664062,0.025097465515136717,17.192521632437437,0.27209040945499685,3.7911044307165844,1.3221417176237205,8.903881345296872,1.779906622490807,64.90356776152201,0.11968849790953072,1.715088495679849,2025-03-31 09:44:40.265635
0.0003,25,142.36831397507294,1138.9465118005835,7.235928478621645e-06,2.955724751174671e-06,0.0,1.0705325514948072e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705325514948072e-13,-0.05468790070153773,1.0,1816,1816,5.699606443904507,45.59685155123606,,,,,139.6637773333361,0.24192865078265852,0.003991273733285757,0.05553703124706562,0.01940740071810209,0.1302084647692167,0.026332268348106973,0.9132266228015606,0.0016840788034292369,0.024132178379939154,17.079948595761664,0.2817803925892889,3.9208652459822,1.3701453117279654,9.192602355267127,1.8590549057687678,64.47299120327976,0.11889447281555701,1.7037104323927252,2025-03-31 09:44:40.508508
0.0003,26,146.93446515584273,1175.4757212467418,1.8434400772093795e-05,3.5970938521145968e-06,0.0,1.3762602169009597e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3762602169009597e-13,0.03906207578256726,1.0,1828,1828,5.702877363894506,45.623018911156045,,,,,144.40212077394477,0.2329895054852521,0.00398989959999367,0.05576260884602865,0.019418407369543006,0.1298539638519287,0.02658384817617911,0.879403414549651,0.0016217055144133392,0.023238393995496962,16.971078338558737,0.29062638908756716,4.061777808907634,1.4144470240931977,9.458631145268264,1.9363950151271654,64.05620806153806,0.11812588412452586,1.6926968626268688,2025-03-31 09:44:40.748382
0.0003,27,135.21916110715964,1081.753288857277,1.2647999028558843e-05,4.863170821600704e-06,0.0,1.704886232190006e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704886232190006e-13,0.15624952595680952,1.0,1836,1836,5.691385714369082,45.53108571495265,,,,,133.2254647386267,0.22468507289886475,0.003999079976763044,0.05584415367671421,0.019428474562508718,0.1302876898220607,0.026777267456054688,0.8479961497443063,0.0015637874603271484,0.022408451352800642,16.855714694145224,0.3000081414297076,4.189388772321296,1.4575103719307183,9.774090016155409,2.0088275684879267,63.61606927157775,0.11731422534429317,1.6810661156402464,2025-03-31 09:44:41.005179
0.0003,28,4.012504805326396,32.100038442611165,1.1370743777661119e-05,3.689731194276877e-06,0.0,1.2138900995495305e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2138900995495305e-13,-0.015625375788658857,1.0,2000,2146,5.552036457279974,44.41629165823979,,,,,4.010945266584599,0.48412054160545615,0.004034675400832604,0.055867392441322064,0.019380980524523504,0.13038576060327992,0.026888173201988483,0.8187549032013992,0.0015098637547986261,0.021635746133738552,30.982160464829395,0.258206272920287,3.5753337621836816,1.240320533777064,8.344270094268856,1.7207736008348393,52.397685312483176,0.09662643311120689,1.3846182941728853,2025-03-31 09:44:48.996293
0.0003,29,139.7079718788969,1117.6637750311752,3.0880269150657114e-06,1.0180267988602054e-06,0.0,1.1046719095020308e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1046719095020308e-14,0.06249964237213135,1.0,2000,2156,5.5496467636464475,44.39717410917158,,,,,137.63111734117857,0.4680084228515625,0.004059243202209473,0.055971805254618326,0.01947289307912191,0.1303244113922119,0.02702802817026774,0.7914630730946859,0.0014595349629720053,0.020914554595947266,30.81633726840331,0.26728366727159414,3.6855021064327587,1.2822060702700318,8.581300719543528,1.7796995576778294,52.11443171762854,0.09610408590496095,1.377133266790721,2025-03-31 09:44:49.241395
0.0003,30,145.96467294964123,1167.7173835971298,6.202224085427588e-06,1.5599462619935202e-06,0.0,2.907396545737129e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.907396545737129e-14,0.03124963492155075,1.0,2000,2164,5.543330890974955,44.34664712779964,7.174256327902028e-13,,,,4.20059767673785,0.4529327577160251,0.004071504839005009,0.05609280063259986,0.019422238872897242,0.13010308819432412,0.027095833132343906,1.0039912731416765,0.0019219383116691343,0.02024098365537582,26.396640431029223,0.2372847788496536,3.269053659387728,1.13191604528384,7.582327353291695,1.5791283632924673,58.51198921149354,0.11200937375246629,1.1796494644836257,2025-03-31 09:44:56.873641
0.0003,31,160.21750413621703,1281.7400330897362,4.442429144546622e-06,1.715476967203597e-06,0.0,2.2939983246317297e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2939983246317297e-14,-0.06250032456591725,1.0,2000,2530,5.606249410058349,44.84999528046679,,,,,157.8751633533337,0.43879175186157227,0.0040728747844696045,0.05594194680452347,0.0194287970662117,0.12958380579948425,0.026691913604736328,0.972616545855999,0.0018618777394294739,0.020049862563610077,26.29007296015122,0.2440250410063449,3.3517445503118637,1.1640704052245203,7.763973899849551,1.5992467284619811,58.274021433454884,0.11155383255226829,1.2012813536308318,2025-03-31 09:44:57.090829
0.0003,32,151.9837120345689,1215.8696962765512,7.235931661853101e-06,1.7435086840933423e-06,0.0,1.765254609153999e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.765254609153999e-14,0.03124965587630868,1.0,2000,2540,5.605690153966226,44.845521231729805,,,,,149.70768249209175,0.42551004525386926,0.004099390723488547,0.055991931395097214,0.019393985921686344,0.12924642996354538,0.02676485524033055,0.943143317193696,0.001805457201871005,0.019442290970773407,26.178821645463344,0.2522084256348065,3.44481358766216,1.193183813405724,7.951678875900185,1.6466735915084514,58.025376750373944,0.11107785257595763,1.1961557039139048,2025-03-31 09:44:57.318404
0.0003,33,153.16989912891847,1225.3591930313478,3.1011129522084957e-06,1.1024382877578754e-06,0.0,8.701372955499664e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.701372955499664e-15,0.03906214842572808,1.0,2000,2552,5.609779588620153,44.878236708961225,,,,,150.179898916095,0.41301001520717845,0.0040985065348008096,0.0559693925520953,0.01935838951784022,0.12895451573764577,0.02684639481937184,0.9154038078644696,0.0017523555194630341,0.01887045888339772,26.069517524873696,0.2587009612374698,3.5328321499938857,1.2219167967040991,8.13971062238717,1.6945779837424237,57.781009498009205,0.11061006087596859,1.191118230671407,2025-03-31 09:44:57.545888
0.0003,34,144.16295351090318,1153.3036280872254,3.848474079859443e-06,1.673777988209224e-06,0.0,1.4960255256823984e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4960255256823984e-14,-0.04687531408853829,1.0,2002,2564,5.612497268014998,44.899978144119984,,,,,141.88565442192404,0.40122135026114325,0.004086739676339286,0.056044605800083705,0.019431897572108676,0.1288527352469308,0.026916776384626116,0.8892494133540563,0.0017022882189069476,0.01833130291530064,25.954951764110017,0.26437060516052335,3.625517533483584,1.2570466747119464,8.335465014090046,1.7414085451605463,57.52541736586372,0.11012078141301623,1.1858493637744874,2025-03-31 09:44:57.785293
0.0003,35,156.58915010855958,1252.7132008684766,3.9533315430162475e-06,1.7605686730703951e-06,0.0,1.672273430841642e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672273430841642e-14,-0.10156280524097383,1.0,2002,2572,5.608257892683071,44.866063141464565,,,,,153.84725283668556,0.390092670917511,0.004074758953518338,0.05605377091301812,0.019390854570600722,0.12846830818388197,0.02694653140174018,0.864548040760888,0.0016550024350484212,0.017822100056542292,25.850175423946656,0.27002105297441004,3.7145015000336743,1.2849690077265314,8.51317789478089,1.7856749918566492,57.290793142904754,0.10967164077303897,1.1810127367970171,2025-03-31 09:44:58.006640
0.0003,36,157.80574115987184,1262.4459292789747,3.112040758423973e-06,1.371940383957464e-06,0.0,1.2823075934420558e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2823075934420558e-14,0.10156213375739753,1.0,2000,2578,5.599804965139309,44.79843972111447,,,,,155.29893758085007,0.37956322206033244,0.004063735137114654,0.05597339449702082,0.019414817964708484,0.12811260610013395,0.026954625103924726,0.8411818774970802,0.001610272639506572,0.017340421676635742,25.746798093176974,0.2756541255801884,3.796826465119074,1.3169595184690446,8.690223948848656,1.8284172313207747,57.05963776467865,0.10922914053499314,1.1762476178156267,2025-03-31 09:44:58.226681
0.0003,37,157.6267136117704,1261.0137088941633,3.101113179582171e-06,1.0235810147675023e-06,0.0,9.742207041085749e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.742207041085749e-15,0.03124965401366353,1.0,2000,2590,5.604297973879504,44.83438379103603,,,,,155.52225516880975,0.36958559563285426,0.0040432967637714584,0.05592580845481471,0.019334291156969573,0.12781396665071187,0.027036146113747044,0.8190455122997886,0.0015678970437300833,0.016884094790408487,25.643640042555415,0.2805435277255363,3.880403668461269,1.341506835671752,8.868352533030036,1.8759088768661194,56.8293476371055,0.10878829664439137,1.17150033541819,2025-03-31 09:44:58.447485
0.0003,38,156.91006102550912,1255.280488204073,2.7822536594612757e-06,7.634121681476813e-07,0.0,6.314393452555578e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.314393452555578e-15,0.039062149822711945,1.0,2000,2600,5.604583846856033,44.836670774848265,,,,,154.44864742949466,0.3601236098851913,0.004042784372965495,0.05585020627730932,0.01932557423909505,0.12751253445943198,0.027059114896334134,0.7980443453177427,0.001527694555429312,0.016451169282962114,25.541817534498648,0.28673504860880095,3.961183712597805,1.3706690631079093,9.043844388771385,1.9191832256008332,56.601407108638476,0.10835195058625081,1.1668014884903721,2025-03-31 09:44:58.669418
