optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/gard_max,optim/gard_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-backward,timing/train-forward-stats,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-backward,timing_pct/train-forward-stats,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at
0.0003,10,0.010382553879181342,5.315867586140847,0,0.1034413605928421,0.1034413605928421,0.0,0.01203426430001855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677358607451121,0.8041868474748399,0.00703125,0.8251949614948697,-1.1840723620520697,0.00703125,0.0,0.0,0.0,0.0014903934321199468,0.009144167851202084,0.9859375,7272,7272,0.0027688398044825005,1.4176459798950403,0.0047661078255623575,0.2502196729183197,0.584798276424408,0.5646386742591858,0.010086335884344313,371.0885609930212,0.029487241398204456,1.4339922124689275,0.005892276763916016,4.8952227072282275,1.7228967493230647,0.01000168106772683,1.1212394020774148,97.57597781565599,0.0077535303293011,0.3770614538407261,0.0015493462403180544,1.2871756030555195,0.453027532136122,0.002629894619689269,0.2948247503575602,2025-04-13 14:14:02.759429
0.0003,11,0.010387771260352764,5.318538885300615,0,0.11608095169067383,0.11608095169067383,0.0,0.01579477023333311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522818076304901,0.2893519279284355,0.015234375,0.7328507332574754,-1.2978173721404302,0.008203125,0.0,0.0,0.0,0.0014023026704788207,-0.0007257932901382447,0.9765625,7928,7928,0.0027527084959322484,1.4093867499173112,,,,,0.0102834932665215,380.1823212305705,0.029073198636372883,1.406714419523875,0.00568238894144694,4.894324779510498,1.5793220202128093,0.00916820764541626,1.0291494131088257,97.69914866173227,0.007471222613542892,0.3614970858003545,0.001460258752030491,1.2577423419021938,0.405853739695436,0.002356043486745717,0.26447053398223264,2025-04-13 14:22:09.005997
0.0003,12,0.010382032495605473,5.315600637750002,0,0.14925420880317689,0.14925420880317689,0.0,0.015906304493546485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3745352914256434,0.5680120491212414,0.02421875,0.563662748336792,-0.36322847366333005,0.009765625,0.0,0.0,0.0,0.0013778335981604257,0.004036069759896445,0.966015625,8550,8550,0.002732361308681654,1.3989689900450069,,,,,0.010275718920782492,387.8758832858159,0.02946330950810359,1.4038374240581806,0.005547523498535156,4.902299330784724,1.45783571096567,0.008462960903461162,0.949984073638916,97.79205861310666,0.007428349671921801,0.3539383539234097,0.0013986529364254886,1.2359778052989592,0.367552512126624,0.002133698959834167,0.23951192176173117,2025-04-13 14:30:15.607845
0.0003,13,0.010384143692957171,5.3166815707940716,0,0.16214548647403718,0.16214548647403718,0.0,0.010586791671812534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2244371301249454,0.9553816945929277,0.022265625,0.40557934761047365,-0.7401749610900878,0.009765625,0.0,0.0,0.0,0.0016827225155941993,0.013198388594595822,0.96796875,9272,9272,0.0027446114589861448,1.4052410670009061,,,,,0.010290053129665093,394.4708814110075,0.028507845742361888,1.3957003355026245,0.005422098296029227,4.867626019886562,1.3537045887538366,0.00785846369607108,0.8821280683789935,97.88072023985667,0.00707369949276882,0.3463174609729113,0.001345394328038305,1.2078123079371463,0.3358969860215571,0.0019499337537889547,0.2188839144929597,2025-04-13 14:38:21.540910
0.0003,14,0.010381995526122864,5.315581709374906,0,0.17838344871997833,0.17838344871997833,0.0,0.008240173105150461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211296796798706,-2.333589553833008,0.000390625,0.1393027294356868,0.6334568436415691,0.020703125,0.31266815185546876,-0.7716142559051513,0.009765625,0.0,0.0,0.0,0.0022466606019437914,0.017426530568170145,0.969140625,10052,10052,0.0027713592214408424,1.4189359213777113,,,,,0.010280444246516689,400.18632984161377,0.02855396270751953,1.3941635131835937,0.00532075564066569,4.86123620669047,1.2634576161702473,0.007334566116333008,0.8233195304870605,97.94811351017144,0.006988761414084906,0.3412302616510969,0.0013022883056951807,1.1898181207188934,0.3092391737941504,0.0017951810467758222,0.2015126175329489,2025-04-13 14:46:27.919859
0.0003,15,0.020714993168434587,10.606076502238508,0,0.13216394782066346,0.13216394782066346,0.0,0.008881293423473834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055944581826528,0.546850037574768,0.005859375,0.1351421036218342,0.47056526050233005,0.022265625,0.23799042734834883,0.18112066056993273,0.00703125,0.0,0.0,0.0,0.0024960593173378393,0.011617782337945482,0.96484375,10508,10508,0.002799800020006823,1.4334976102434933,0.0031962473993189635,0.2989274859428406,0.3661045432090759,0.2117355465888977,0.019536155099665546,390.1804968714714,0.028048664331436157,1.3852455168962479,0.005234658718109131,4.849857211112976,1.5636363178491592,0.009583383798599243,1.008770003914833,97.78203217473656,0.007029196538796578,0.3471524660743807,0.001311843034959591,1.2154090162434283,0.39185848079915203,0.0024016647434998853,0.2528050945581926,2025-04-13 14:50:43.868465
0.0003,16,0.02070798514895402,10.602488396264459,0,0.12646425217390062,0.12646425217390062,0.0,0.010383904539048671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513070106506348,1.7391711473464966,0.00078125,0.3172835546570855,0.23754535655717593,0.014453125,0.0913956238299,0.9922674821347607,0.019140625,0.19656480997800826,-0.7763452529907227,0.00390625,0.0,0.0,0.0,0.002801241766234707,0.024575249341132678,0.96171875,10976,10976,0.0028257948698246433,1.4468069733502174,,,,,0.020152188192251543,381.35258186564727,0.0276491501752068,1.381927406086641,0.005204270867740407,4.956449354396147,1.4716577109168558,0.009019655339858112,0.9500297378091251,97.74398669539843,0.0070867178967116765,0.3542000249053693,0.0013338999305238246,1.27038120185616,0.3771986832036589,0.00231181618654091,0.24350089252932608,2025-04-13 14:54:52.002222
0.0003,17,0.010378152871385618,5.313614270149436,0,0.1583225965499878,0.1583225965499878,0.0,0.01245514340698719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4281762440999349,0.9664315780003866,0.0046875,0.22535472666775738,-0.24307562466020938,0.02109375,0.10848760929974642,0.458068002354015,0.021484375,0.13207280337810517,-0.14506711959838867,0.00390625,0.0,0.0,0.0,0.003001379839134295,0.03852955271256417,0.948828125,11710,11710,0.0028323970294390406,1.4501872790727888,,,,,0.010264064982419366,386.8442349963718,0.028820329242282443,1.390145844883389,0.005111429426405165,4.979405535591973,1.3898989491992526,0.00851856337653266,0.8972503079308404,97.80070864237504,0.007286262449350506,0.3514521775078896,0.0012922550599276793,1.2588773172540324,0.35138975813935613,0.0021536356483319212,0.22683992161870636,2025-04-13 15:02:59.154987
0.0003,18,0.020706586964058398,10.6017725255979,0,0.1526855170726776,0.1526855170726776,0.0,0.014561286009848119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43124872048695884,0.3594259738922119,0.01171875,0.15416241559115323,0.053568021817640823,0.021484375,0.11290493668342123,0.3952633702025122,0.019140625,0.10653495720841667,-0.9903495799411427,0.00859375,0.0,0.0,0.0,0.003321291503811041,0.04516367269633415,0.9390625,12220,12220,0.002868079110418578,1.4684565045343119,,,,,0.02029605121917692,379.12142792500947,0.02890383569817794,1.387128566440783,0.005042816463269685,4.974964844553094,1.3167463729256077,0.00807021793566252,0.8500266075134277,97.78925618875985,0.007455354368643141,0.35779109477625165,0.0013007264552113824,1.2832251429035806,0.33963695774830255,0.0020816038110241753,0.2192528925213768,2025-04-13 15:07:05.528244
0.0003,19,0.010382105613002434,5.315638073857246,0,0.14424345791339874,0.14424345791339874,0.0,0.01219502929598093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36160931505005933,1.056113547292249,0.011328125,0.09793168463205036,0.15259143971560293,0.022265625,0.0792368582959445,0.24648578886715872,0.020703125,0.05760444700717926,-1.0729433142620584,0.01796875,0.0,0.0,0.0,0.003495217373496608,0.05385491943359375,0.927734375,13034,13034,0.002890166150095606,1.4797650688489503,,,,,0.010275709092583945,384.175219476223,0.029401719570159912,1.385543167591095,0.004992473125457764,4.97615373134613,1.2509090542793273,0.0076667070388793945,0.8075252771377563,97.84478188548229,0.007488262367163068,0.3528810869443946,0.0012715225221854268,1.2673662518598336,0.31859140665399127,0.0019526175556606237,0.20566692124567798,2025-04-13 15:15:12.122827
0.0003,20,0.02070704653698672,10.6020078269372,0,0.18936549127101898,0.18936549127101898,0.0,0.01539375800639391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199493374143328,1.1696358310933015,0.019140625,0.08085345871308271,-0.22209170519136914,0.019921875,0.08550875633955002,0.2885834907109921,0.0203125,0.08324765091141065,-0.2840708017349243,0.0234375,0.0,0.0,0.0,0.004329498927069279,0.05778662065834162,0.9171875,13522,13522,0.002916761901680401,1.4933820936603652,0.0035691734217107294,0.3610682487487793,0.15030579268932343,0.14846447110176086,0.01957828376837603,377.3141399111067,0.030274300348191036,1.3822793165842693,0.004916860943748837,4.949389457702637,1.471181245077224,0.008796839486984979,0.9410747687021891,97.72394029175841,0.00784100993484738,0.35800879721135903,0.0012734614859729152,1.281886334710759,0.38103429727322924,0.0022783715897443835,0.24373740385786039,2025-04-13 15:19:27.517458
0.0003,21,0.01037723696756097,5.313145327391217,0,0.16975172460079194,0.16975172460079194,0.0,0.013616879656910896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21467525057676362,1.4387157021499262,0.016015625,0.15109614034493765,0.03010016395932152,0.024609375,0.048334057222713125,0.32062322226437656,0.021484375,0.04459045289291276,-0.33424584401978386,0.028125,0.0,0.0,0.0,0.004581185971886981,0.06829787631462755,0.909765625,14238,14238,0.002911777030527377,1.490829839630017,,,,,0.010247753496330154,381.99101649631154,0.031714005903764206,1.3904472589492798,0.004846778782931241,5.00137197971344,1.4043093703009866,0.00839698314666748,0.8988259380513971,97.76318890705205,0.008116584464752724,0.35585799710361443,0.0012404389875251792,1.280004186011751,0.3594057355377736,0.0021490449098687425,0.230037058939907,2025-04-13 15:27:35.455037
0.0003,22,0.010380121241432847,5.3146220756136175,0,0.11922766864299775,0.11922766864299775,0.0,0.013773168437182903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20960719491306104,0.902658970732438,0.01484375,0.1392100807549297,0.5203795553981394,0.026953125,0.06730885058641434,0.25170775822230745,0.021875,0.04094637043868439,-0.39697775056090534,0.030859375,0.0,0.0,0.0,0.004609440296656927,0.07522853640670711,0.90546875,15084,15084,0.002934890400333395,1.5026638849706981,,,,,0.010272972152488244,386.2605837220731,0.03200140206710152,1.393172606177952,0.004807067954021952,5.002918129381926,1.3432524411574653,0.008031896922899328,0.8597465494404668,97.81113402962691,0.008103579704041066,0.352787207009777,0.0012172734877827416,1.2668678518918621,0.34014613474568806,0.0020338832890159073,0.21770998264564895,2025-04-13 15:35:42.177419
0.0003,23,0.02070863921172607,10.602823276403749,0,0.1276365414261818,0.1276365414261818,0.0,0.0118767611682415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16863347887992858,1.0632018715143203,0.015625,0.09406484524408976,0.34796188354492186,0.029296875,0.045260307192802426,-0.07210844357808431,0.0234375,0.02329050793367274,-0.10107468717238483,0.033203125,0.0,0.0,0.0,0.005177823564280634,0.08888594420059867,0.8984375,15482,15482,0.002940136522962031,1.50534989975656,,,,,0.020308907647192065,380.170428365469,0.03161818782488505,1.3900917967160542,0.0047961076100667315,4.992956866820653,1.287283589442571,0.007697234551111857,0.823923776547114,97.80340242964955,0.00813415804387788,0.3576177873510894,0.0012338562068071352,1.2844981004368035,0.33116914295686223,0.0019802059082672575,0.21196427359028483,2025-04-13 15:39:48.386435
0.0003,24,0.010385739821080885,5.317498788393413,0,0.12654880732297896,0.12654880732297896,0.0,0.009912717528641224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10448739972225456,1.0103953383689703,0.016796875,0.057893843754478126,0.5428013594254203,0.026953125,0.05332591043690504,-0.0797442157389754,0.023046875,0.019323262094116923,-1.1110287851362086,0.026171875,0.0,0.0,0.0,0.005360911264181342,0.0931583374969719,0.90703125,16214,16214,0.0029401563189555744,1.505360035305254,,,,,0.010294489734459148,384.17153570175174,0.031629266738891604,1.3822181415557862,0.004767160415649414,4.964474534988403,1.2357922458648682,0.007389345169067383,0.7909668254852295,97.85596571125517,0.008056589710165263,0.35207785714390993,0.001214288521719114,1.2645483281667549,0.3147803322197984,0.0018822100033310451,0.20147464182123173,2025-04-13 15:47:54.094942
0.0003,25,0.010385605406855267,5.317429968309897,0,0.10604869276285171,0.10604869276285171,0.0,0.008885032497346401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09051759750582278,0.8938596248626709,0.0125,0.06843929083979859,0.7539754984330158,0.019140625,0.033704616995744924,0.42887860952421675,0.03359375,0.01105818258864539,-0.40132107053484234,0.0328125,0.0,0.0,0.0,0.005486405737320547,0.1041724715928796,0.901953125,17030,17030,0.002954872108588298,1.5128945195972086,0.006384227871894837,0.2726691961288452,0.0727238655090332,0.17176228761672974,0.010118925294951215,387.864993086228,0.03125422734480638,1.3758048644432654,0.00476379577930157,4.910013189682593,1.4097848121936505,0.008555320593026968,0.8895515386874859,97.8234948231352,0.007882633909645085,0.3469919751293193,0.0012014777308128437,1.2383552483574096,0.3555620634386584,0.0021577388386689956,0.22435403959201314,2025-04-13 15:56:08.239829
0.0003,26,0.020691999211085166,10.594303596075605,0,0.11991175562143326,0.11991175562143326,0.0,0.00791257293894887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06356000639498234,1.1908784449100493,0.015625,0.026761056434723637,0.5815793420037916,0.02421875,0.019470187661411998,0.4719718026590871,0.035546875,0.007697414165656818,-0.8974383724363226,0.0296875,0.0,0.0,0.0,0.005978965592769388,0.10870692512448935,0.894921875,17490,17490,0.0029676327326511143,1.5194279591173705,,,,,0.02023540109158477,382.3919512607433,0.03129796628598814,1.3806812233395047,0.0047430020791512945,4.93021054621096,1.357570559890182,0.008238456867359302,0.857140717683015,97.80800014344662,0.008005376370754642,0.3531498736969044,0.0012131624279970094,1.261046561814548,0.3472386410820077,0.0021072279053149104,0.21923897498807232,2025-04-13 16:00:15.343835
0.0003,27,0.01037406130447872,5.311519387893105,0,0.12517552673816681,0.12517552673816681,0.0,0.009814745374023914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01586843968834728,1.533018533140421,0.0125,0.07154289952346257,0.4578481180327279,0.02734375,0.04284195208324576,0.4840960232716686,0.04140625,0.009380533496538798,-1.679722417195638,0.029296875,0.0,0.0,0.0,0.006308813811290876,0.11123371584979808,0.889453125,18168,18168,0.002957436449949066,1.514207462373922,,,,,0.010274382956674719,385.8854405624526,0.03204326970236642,1.392587457384382,0.004700916154044015,4.9216097593307495,1.3090858970369612,0.007944226264953613,0.8265285491943359,97.84611245420173,0.00812497451608474,0.3531080850289053,0.0011919764839428352,1.2479362063828878,0.3319352129662892,0.0020143586017375855,0.2095767211460485,2025-04-13 16:08:22.013752
0.0003,28,0.01037813800832931,5.313606660264607,0,0.14551619738340377,0.14551619738340377,0.0,0.009362724423408509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06611459329724312,1.0039894841611385,0.009375,0.049077438055605126,0.34666170590165735,0.026953125,0.023818045307736877,0.4968746867748575,0.042578125,0.005668979412630984,-0.47344526491667094,0.037109375,0.0,0.0,0.0,0.007008731970995652,0.1153571060996534,0.883984375,18818,18818,0.0029438859158801194,1.5072695889306211,,,,,0.010267243463761863,389.137637319236,0.03094976523826862,1.3988197754169334,0.004724124382282126,4.931923849829312,1.2639450040356865,0.007670287428231075,0.7980275647393589,97.87811398047963,0.007784661156215014,0.3518391136863685,0.0011882386600596134,1.2405056189476764,0.317914643318279,0.001929274362499013,0.20072443642105245,2025-04-13 16:16:29.012569
0.0003,29,0.02069504312274862,10.595862078847293,0,0.11805510520935059,0.11805510520935059,0.0,0.010447275266051293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04630871278208655,0.7112251326844499,0.014453125,0.02743112567871336,0.5995022985670302,0.024609375,0.05768377171910327,0.7724004880241726,0.0359375,0.004040820524096489,0.06826031513703175,0.03046875,0.0,0.0,0.0,0.007721113638065788,0.11220189057062807,0.89453125,19276,19276,0.0029570742923662155,1.5140220376915023,,,,,0.02020288293414691,384.16968190670013,0.032328128814697266,1.3997796853383382,0.004714703559875489,4.964283474286398,1.2218135039011637,0.007414611180623373,0.7714266459147135,97.85981348457933,0.008234967008354528,0.3565668645345641,0.0012009797564310365,1.2645554884866388,0.31123341386878695,0.0018887291250971178,0.1965060525119275,2025-04-13 16:20:36.517955
