optim/lr,epoch,bps/train,bps/train_examples,optim/grad_max,optim/gard_max,optim/gard_mean,optim/grad_clip_ratio,loss/train,loss/train_0,val/train_0,shares/train_0,loss/train_1,val/train_1,shares/train_1,loss/train_2,val/train_2,shares/train_2,loss/train_3,val/train_3,shares/train_3,loss/train_4,val/train_4,shares/train_4,loss/train_5,val/train_5,shares/train_5,loss/train_6,val/train_6,shares/train_6,loss/train_7,val/train_7,shares/train_7,loss/train_8,val/train_8,shares/train_8,loss/train_initial,val/train_initial,shares/train_initial,buffer/size,buffer/added,bps/gen,bps/gen_examples,loss/valid_snapshot_0000,exploitability_last,eval_mse/net_reach,eval_mse/fp_reach,bps/loop,timing/start,timing/train-get_batch,timing/train-backward,timing/train-forward-stats,timing/train-rest,timing/valid-acc-extra,timing/valid-trace,timing/valid-exploit,timing_pct/start,timing_pct/train-get_batch,timing_pct/train-backward,timing_pct/train-forward-stats,timing_pct/train-rest,timing_pct/valid-acc-extra,timing_pct/valid-trace,timing_pct/valid-exploit,created_at,loss/valid_snapshot_0100
0.0003,10,0.02070583465625174,10.60138734400089,0,0.28562112152576447,0.28562112152576447,0.0,0.0397987924516201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307178369590214,1.4614555154527937,0.04375,0.0,0.0,0.0,0.6268155018488566,0.21576884587605794,0.0234375,0.0,0.0,0.0,0.002024949844957796,-0.003325834995138785,0.9328125,7082,7082,0.0028281186673685794,1.4479967576927126,0.003656439748592675,0.29987990856170654,0.5182254314422607,0.603338897228241,0.019493194419833656,349.25643545931035,0.040528514168479225,1.4191682121970437,0.0049259879372336645,5.383323496038264,1.6283615935932507,0.007736834612759677,0.9431255513971503,97.37173070453622,0.011299237943255885,0.39566018246953083,0.0013733518474679373,1.5008557396008513,0.4539827200963455,0.002157008146259163,0.26294101340488946,2025-04-14 22:12:32.517671,
0.0003,11,0.010381897735324152,5.315531640485966,0,0.2531215637922287,0.2531215637922287,0.0,0.029604021087288858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42760259523166444,1.0044780791275145,0.049609375,0.0,0.0,0.0,0.4659649001227485,-0.33609820074505276,0.0140625,0.0,0.0,0.0,0.0019632988439583013,0.01093177619853714,0.936328125,7800,7800,0.002827702590060845,1.4477837261111526,,,,,0.010253830038514305,360.1690656344096,0.03941529989242554,1.415524423122406,0.004783451557159424,5.436151325702667,1.4926647941271465,0.007092098395029704,0.865548312664032,97.49311794723701,0.01066921301130987,0.38316419345338365,0.001294818604245184,1.4714961480786737,0.40404509635827845,0.0019197395092833418,0.23429275800504654,2025-04-14 22:20:40.155974,
0.0003,12,0.010381721046356604,5.315441175734581,0,0.2505680114030838,0.2505680114030838,0.0,0.02231106925755739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30738016790594935,0.8394959977835663,0.047265625,0.0,0.0,0.0,0.24759589774268015,0.32557912383760723,0.021875,0.0,0.0,0.0,0.0025421605358291865,0.021350027881547076,0.930859375,8406,8406,0.0027944594080374654,1.4307632169151823,,,,,0.01029576162375626,369.4020135952876,0.03755958263690655,1.4140589970808763,0.004803364093487079,5.328180093031663,1.3778444253481352,0.0065465523646428036,0.7989676732283372,97.62984326233202,0.00992668158505829,0.3737238920412249,0.001269488704230061,1.4081932965616457,0.36415268551836716,0.0017301986934184902,0.2111604318281056,2025-04-14 22:28:45.803199,
0.0003,13,0.010382567300213323,5.315874457709222,0,0.24476561248302459,0.24476561248302459,0.0,0.013549669459462167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18986496058377353,0.956028543337427,0.038671875,0.0,0.0,0.0,0.12075072059444353,0.5218463411518172,0.019921875,0.0,0.0,0.0,0.004038272606386683,0.027263501274140543,0.94140625,9360,9360,0.0028740444261686334,1.4715107461983403,,,,,0.010286179541880746,377.3167690549578,0.036968418530055454,1.4093714952468872,0.004681093352181571,5.270895855767386,1.2794269663946969,0.006078941481454032,0.7418985537120274,97.7337242921326,0.009575670949324672,0.3650596433512529,0.0012125108783628206,1.3652834113486263,0.3314010206827724,0.0015745857048031192,0.1921687946253511,2025-04-14 22:36:51.919398,
0.0003,14,0.020699491607488137,10.598139703033926,0,0.21515168845653534,0.21515168845653534,0.0,0.016805313527584076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14312211505505218,1.0605689297203256,0.046484375,0.7274275847843715,1.111701386315482,0.00546875,0.0718435448679057,0.29102342237125745,0.0171875,0.0,0.0,0.0,0.005306324136392239,0.048716117292204875,0.930859375,9720,9720,0.0028734216136253763,1.4711918661761927,,,,,0.02020497279115395,368.1689720630646,0.035471661885579424,1.410845692952474,0.004620281855265299,5.314703543980916,1.1941318353017172,0.005673678716023763,0.6924386501312256,97.70242332095742,0.00941325203485401,0.3744015753445422,0.0012261020562263601,1.410383538023411,0.31689138120443117,0.0015056460532070772,0.18375512129611207,2025-04-14 22:40:59.396545,
0.0003,15,0.010383596201929468,5.316401255387888,0,0.1817171946167946,0.1817171946167946,0.0,0.017455834709107877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14787570829313945,1.054316916116854,0.048046875,0.48796609273323643,1.0405433911543627,0.01015625,0.04288739137924635,0.9980858931174645,0.01015625,0.0,0.0,0.0,0.005323284676989669,0.05036768563388529,0.931640625,10800,10800,0.0029733209071571938,1.5223403044644832,0.0035245274682529273,0.5135349035263062,0.60555100440979,0.4708489179611206,0.010096791122863298,375.1706472784281,0.03574422001838684,1.4031457901000977,0.004561439156532288,5.247152432799339,1.4851433336734772,0.006982490420341492,0.8729398101568222,97.64314162493143,0.009302907791018802,0.36518731968253304,0.001187175097001251,1.3656410805059507,0.38652826897617554,0.001817285829672458,0.22719428699019642,2025-04-14 22:49:14.615747,
0.0003,16,0.020705610270660074,10.601272458577958,0,0.20484398007392884,0.20484398007392884,0.0,0.020884361863136292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2566950586107042,1.4789534144931369,0.00703125,0.15363014814181206,1.1227482771262145,0.0609375,0.3673899831442997,0.9073683640052532,0.011328125,0.04674412488937378,0.02655731201171875,0.009765625,0.0,0.0,0.0,0.005597874905600965,0.06344985225801811,0.9109375,11280,11280,0.002997648017476642,1.5347957849480407,,,,,0.020182783054526292,367.2250645160675,0.03485958716448616,1.4004490235272575,0.004556431489832261,5.306614076389986,1.397781961104449,0.0065717556897331685,0.8223483983208152,97.61477308592767,0.009266281144002759,0.37226357038066743,0.0012111782907511502,1.410589915512327,0.3715546190634377,0.0017468863169098558,0.21859442629671094,2025-04-14 22:53:22.364212,
0.0003,17,0.02071038605588314,10.603717660612167,0,0.23744507133960724,0.23744507133960724,0.0,0.02482808120548725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19890983104705812,1.4530109405517577,0.01171875,0.15126651935476473,1.195595665583535,0.073828125,0.28826114535331726,0.8074579040209452,0.0140625,0.08018001943242316,0.22977842069139667,0.019921875,0.0,0.0,0.0,0.006449263288367609,0.06531171621002765,0.88046875,11880,11880,0.0030541668879638293,1.5637334466374806,,,,,0.02027430499931943,360.1625436941783,0.03476499186621772,1.3941483894983928,0.004481461313035753,5.300964328977797,1.3201274077097576,0.006206658151414659,0.7766623761918809,97.60505187873099,0.009421409566529254,0.37781809426353025,0.0012144884902934203,1.436576182086213,0.3577582021562347,0.001682021635700061,0.21047766584199737,2025-04-14 22:57:28.992014,
0.0003,18,0.02070753835454762,10.602259637528382,0,0.22700508534908295,0.22700508534908295,0.0,0.024059170112013816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16493648663163185,1.4974837728909083,0.0109375,0.09159301386939155,1.2433192994859483,0.0703125,0.31885125277177345,0.4252323069662418,0.020703125,0.07201177495367386,1.1888244888361763,0.0265625,0.0,0.0,0.0,0.008377675462976693,0.09360647949601758,0.871484375,12464,12464,0.003103537435434178,1.589011166942299,,,,,0.020335970804526485,353.84345236577485,0.034460795553107014,1.3907140430651213,0.004455578954596268,5.254944424880178,1.2506470178302966,0.005879991932919151,0.7357854090238872,97.60651008330018,0.009505892976524174,0.3836237278374251,0.0012290562655634019,1.4495585885795732,0.3449867164146778,0.0016219757298120607,0.20296389678788263,2025-04-14 23:01:34.881961,
0.0003,19,0.010381583924978807,5.315370969589149,0,0.2069253593683243,0.2069253593683243,0.0,0.023241636529564857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524297572948315,1.3492411154287833,0.010546875,0.05832769629660617,1.121491185734781,0.06953125,0.20028996467590332,0.41483419206407335,0.03515625,0.07988934043575735,0.7591980064616484,0.0265625,0.0,0.0,0.0,0.010262233971138677,0.10999447072046042,0.858203125,13080,13080,0.0030668824847020796,1.5702438321674648,,,,,0.010268877497499263,360.1609296798706,0.03476917743682861,1.3903305053710937,0.004398655891418457,5.257140588760376,1.1881146669387816,0.005585992336273193,0.6989961385726928,97.67333892753832,0.00942917838155748,0.37704873427862057,0.0011928873242580934,1.4257029893838173,0.322209093173542,0.0015148853685834345,0.18956327887240837,2025-04-14 23:09:41.798797,
0.0003,20,0.020691672883626284,10.594136516416658,0,0.20596835017204285,0.20596835017204285,0.0,0.02200525291264057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10884596109390259,1.4374455261230468,0.009765625,0.05533839875494528,0.9690148147226078,0.066796875,0.11746150317944978,0.20632490609821522,0.037109375,0.10550928860902786,0.7075647711753845,0.03125,0.0,0.0,0.0,0.011215096687606178,0.1301976531104118,0.855078125,13448,13448,0.0030623818005347404,1.567939481873787,0.008431243356317281,0.2019614279270172,0.3284933567047119,0.4141246974468231,0.019465693920324687,354.4440220764705,0.03455939747038342,1.395812057313465,0.004422278631301154,5.28114652633667,1.4127198173886253,0.006846620922996884,0.8339690594446092,97.53188137606183,0.009509662583002733,0.3840837128515673,0.001216872419947041,1.4532059350831474,0.3887361982858672,0.0018839754040047725,0.22948222062764426,2025-04-14 23:13:58.679480,
0.0003,21,0.010384566064263292,5.316897824902806,0,0.17438796609640123,0.17438796609640123,0.0,0.02067963071167469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09768780640193395,1.4974837473460607,0.008203125,0.07099153864674451,1.103503959934886,0.0640625,0.07830123340382296,-0.3770397151217741,0.033203125,0.08836706479390462,1.0082295794545868,0.031640625,0.0,0.0,0.0,0.011513110359851565,0.1347958041079285,0.862890625,14232,14232,0.003063492987839608,1.5685084097738793,,,,,0.010257401441137043,360.16047782247716,0.034015102819962936,1.3897718733007258,0.004389621994712136,5.312530788508329,1.348505280234597,0.0065354108810424805,0.7965236143632368,97.59051459516506,0.00921686745941024,0.37657811069474306,0.001189429423051141,1.439504525629076,0.36539635061584347,0.0017708609085257405,0.21582920447818738,2025-04-14 23:22:06.155858,
0.0003,22,0.020717536551151782,10.607378714189712,0,0.1821157842874527,0.1821157842874527,0.0,0.019250140339136124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08271474887927373,1.4627394775549571,0.009375,0.07533843907309168,0.9645439077306677,0.06328125,0.06966109374134812,0.03042479366371312,0.037890625,0.05659248777057813,0.6497461553932964,0.026953125,0.0,0.0,0.0,0.011063572937163754,0.13780376876609912,0.8625,14772,14772,0.0030953588421487013,1.584823727180135,,,,,0.02028601066469624,354.9403834031976,0.03289111800815748,1.3828122823134712,0.004334667454595151,5.305345193199489,1.289874615876571,0.00625126258186672,0.7618921528691831,97.58514507816975,0.009042883460694245,0.38018197842578727,0.0011917470431697232,1.4586193254729556,0.35463026302075523,0.0017186840227200314,0.20946998354706944,2025-04-14 23:26:12.640506,
0.0003,23,0.020704480872973177,10.600694206962267,0,0.15810747146606446,0.15810747146606446,0.0,0.02089731879532337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25431114573811375,1.5792937888655552,0.016796875,0.06780962626139322,1.1754568990071614,0.05859375,0.05230271577835083,0.20154287338256835,0.0390625,0.039669420984056264,0.020474551452530756,0.028125,0.0,0.0,0.0,0.01107236540670547,0.15132813160403172,0.857421875,15364,15364,0.003136412365194812,1.6058431309797438,,,,,0.020399020986439084,350.1553020775318,0.032108416159947716,1.3827783664067586,0.0042976438999176025,5.235689630111058,1.2361298402150471,0.0059907933076222735,0.7301466464996338,97.595439269226,0.008949271825320978,0.3854085923610231,0.0011978411914559477,1.4592937777448478,0.3445346508643564,0.001669756536484134,0.20350679333796232,2025-04-14 23:30:17.771646,
0.0003,24,0.0103780751412562,5.313574472323174,0,0.19702774584293364,0.19702774584293364,0.0,0.02233768068253994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308070218121564,1.271786454283161,0.031640625,0.04729713757235305,1.0220443037219513,0.051953125,0.03875261341983622,-0.5481838177550923,0.034375,0.04737815175737654,0.1484438759940011,0.02734375,0.0,0.0,0.0,0.011641624204855296,0.1496352364855667,0.8546875,16248,16248,0.0031567135105101674,1.6162373173812057,,,,,0.010287581581832399,355.35717288017275,0.032780942916870115,1.3889179706573487,0.004251861572265625,5.196294183731079,1.1866846466064453,0.005751161575317383,0.7009407806396485,97.65972557752573,0.00900890184229821,0.3817042632479215,0.0011685021888698625,1.4280524719308094,0.32612623517726874,0.0015805417874227015,0.1926334671354656,2025-04-14 23:38:23.813313,
0.0003,25,0.010381657056614774,5.3154084129867645,0,0.198738431930542,0.198738431930542,0.0,0.0214873768389225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15345266824815332,1.0463764609360113,0.03203125,0.03592200756072998,1.293193016052246,0.05859375,0.02957649285143072,-0.19070739962837913,0.04296875,0.0906923515505569,0.03958037287689919,0.03359375,0.0,0.0,0.0,0.012187293054462598,0.160576652183318,0.8328125,17040,17040,0.0031579561034060268,1.6168735249438857,0.007974073207005859,0.28714263439178467,0.36286604404449463,0.29007819294929504,0.01007129374713359,360.1591445207596,0.032399388460012585,1.3890061653577364,0.004257321357727051,5.188071856131921,1.3830394469774687,0.006613327906681941,0.8106350348545954,97.61120219482046,0.008780960600534,0.376451809482714,0.0011538295283613706,1.4060837789472278,0.3748346950400671,0.0017923601199651648,0.21970033432331715,2025-04-14 23:46:40.297019,
0.0003,26,0.020713135298644582,10.605125272906026,0,0.18252885341644287,0.18252885341644287,0.0,0.021903417259454726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09751920217878363,0.6677229672335507,0.034765625,0.08470249736069033,1.0657645103915425,0.058203125,0.021158332495312942,0.3917022479207892,0.037109375,0.0558012920830931,-0.001195920365197318,0.04375,0.0,0.0,0.0,0.012535735732274698,0.17841247125720303,0.826171875,17520,17520,0.0031698403804345195,1.622958274782474,,,,,0.020135550323527526,355.7124385745437,0.031453591805917246,1.384965702339455,0.0042812471036557794,5.25249946558917,1.331815763756081,0.0063683898360640916,0.7809553852787724,97.58786703634239,0.008629130168378954,0.3799581745058201,0.001174537991349245,1.4409961290245354,0.36537676385779994,0.0017471348009304403,0.21425106922126738,2025-04-14 23:50:48.622774,
0.0003,27,0.020694752049066893,10.59571304912225,0,0.14832348227500916,0.14832348227500916,0.0,0.017714361660182476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04276887461161002,0.6510133009690505,0.03046875,0.0723359911409143,0.9767542407937246,0.05703125,0.01829757706986533,-0.04243786070081923,0.03515625,0.046163258833043716,0.07105376860674689,0.033203125,0.0,0.0,0.0,0.011976436242523264,0.18855696240821848,0.844140625,18092,18092,0.0031996612732150343,1.6382265718860975,,,,,0.02024105617020972,351.5835304260254,0.03115107331957136,1.3884358661515372,0.004249470574515206,5.258733332157135,1.2842509150505066,0.006140947341918945,0.7530641215188163,97.57818633294228,0.008645641714687312,0.3853452790991317,0.0011793943562542538,1.4595044010173697,0.35642987865558373,0.0017043531682626196,0.20900475935597781,2025-04-14 23:54:55.662607,
0.0003,28,0.020701272587246893,10.59905156467041,0,0.16537053287029266,0.16537053287029266,0.0,0.0181446498259902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04476211313158274,0.8931894501050314,0.0375,0.07864130666290504,1.1288286430248315,0.05390625,0.017867681570351124,-0.29677529633045197,0.0375,0.026037240342090005,0.16177181821120412,0.037109375,0.0,0.0,0.0,0.012698738803908195,0.1993254328779091,0.833984375,18618,18618,0.0032206657479940037,1.64898086297293,,,,,0.020248552617044602,347.7392117566076,0.03144639113853718,1.3884279892362397,0.004213070047312769,5.264159679412842,1.2399664007384201,0.005929190537025188,0.7270963931905812,97.56980120828025,0.008823330899629547,0.3895696496735907,0.0011821169229560026,1.4770351370798158,0.34791381338286925,0.0016636316022608328,0.2040110753817356,2025-04-14 23:59:02.605725,
0.0003,29,0.010379732388209516,5.314422982763272,0,0.21757303774356843,0.21757303774356843,0.0,0.019869906827807426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03453556793492015,0.6954335468571361,0.048046875,0.08145797109889413,0.9742784557228317,0.065234375,0.014853567793601898,-0.41521995823557784,0.03203125,0.015598664964948382,-0.5411182925814674,0.041015625,0.0,0.0,0.0,0.014478996174299997,0.20641143769526563,0.813671875,19752,19752,0.0032755153662888323,1.6770638675398821,,,,,0.010267090736593766,352.1545241991679,0.03111693064371745,1.391547187169393,0.004189840952555339,5.265209293365478,1.198634187380473,0.005731550852457682,0.7028598467508952,97.61629985553672,0.008625530622412602,0.38573318856193506,0.0011614127965606752,1.4595021226230658,0.33225821681125034,0.0015887706907162554,0.19483088485907943,2025-04-15 00:07:09.608974,
